FlightNumber,PurposeofFlight,From,To,DepartureTime,ArrivelTime,FlyingHours,Date,PilotID,AircraftID,AccidentNumber
20030513X00647 , Instructional , United States ,Sweden,6:30 AM,8:10 PM,13h 40m, 04/13/2003 ,501738, N551GF , ATL03LA100 
20030515X00668 , Personal , United States ,Sweden,6:00 PM,10:10 AM,16h 10m, 04/13/2003 ,514116, N79GP , MIA03CA117 
20030521X00711 , Instructional , United States ,Sweden,8:00 AM,10:40 AM,2h 40m, 04/13/2003 ,517955, N259ER , ANC03LA053 
20030516X00677 , Personal , United States ,Sweden,3:35 PM,8:10 PM,4h 35m, 04/12/2003 ,492509, N169LC , FTW03LA163 
20030512X00643 , Aerial Application , United States ,Sweden,3:15 PM,8:10 PM,4h 55m, 04/12/2003 ,497368, N874SR , ATL03LA098 
20030513X00651 , Instructional , United States ,Sweden,2:00 PM,8:10 PM,6h 10m, 04/12/2003 ,501369, N95CH , ATL03LA099 
20030514X00656 , Personal , United States ,Switzerland,2:00 PM,8:10 PM,6h 10m, 04/12/2003 ,488731, N6135M , CHI03LA142 
20030519X00685 , Instructional , United States ,Switzerland,10:00 AM,8:10 PM,10h 10m, 04/12/2003 ,521893, N1181Y , LAX03LA170 
20030612X00865 , Personal , United States ,Switzerland,1:20 PM,8:10 PM,6h 50m, 04/12/2003 ,486523, N8770M , LAX03LA169 
20030514X00660 , Personal , United States ,Switzerland,6:30 AM,9:20 AM,2h 50m, 04/12/2003 ,527926, N7016M , ATL03LA097 
20030514X00663 , Flight Test , United States ,Switzerland,8:30 AM,5:15 PM,8h 45m, 04/12/2003 ,502363, N141CD , DEN03FA090 
20030513X00644 ,  , Venezuela ,Switzerland,6:30 AM,5:15 PM,10h 45m, 04/12/2003 ,515252, N103JT , CHI03LA139 
20030513X00649 , Personal , United States ,Switzerland,7:00 PM,9:20 AM,14h 20m, 04/11/2003 ,524947, N201VX , LAX03LA168 
20030514X00661 , Unknown , United States ,Switzerland,6:00 PM,9:20 AM,15h 20m, 04/11/2003 ,518240, N64197 , ANC03FA051 
20030514X00662 , Personal , United States ,Switzerland,7:30 AM,10:40 AM,3h 10m, 04/11/2003 ,517497, N8965R , ANC03LA052 
20030516X00678 , Personal , United States ,Switzerland,7:00 AM,10:40 AM,3h 40m, 04/11/2003 ,498364, N148ND , CHI03LA140 
20030507X00633 , Instructional , United States ,Syria,6:00 AM,10:40 AM,4h 40m, 04/11/2003 ,525047, N6555D , CHI03LA137 
20030516X00676 , Public Aircraft , United States ,Syria,3:00 PM,8:10 PM,5h 10m, 04/11/2003 ,523297, N5134N , MIA03CA113 
20030515X00666 , Personal , United States ,Syria,8:00 AM,8:10 PM,12h 10m, 04/11/2003 ,490478, N222LF , NYC03LA115 
20030514X00659 , Personal , United States ,Syria,10:00 AM,5:15 PM,7h 15m, 04/10/2003 ,513719, N3NG , LAX03LA164 
20030514X00657 , Personal , United States ,Syria,5:30 PM,9:20 AM,15h 50m, 04/10/2003 ,511175, N2159M , DEN03LA089 
20030514X00655 , Personal , United States ,Syria,9:30 AM,5:15 PM,7h 45m, 04/10/2003 ,490367, N74SR , LAX03FA166 
20030513X00652 , Personal , United States ,Syria,3:15 PM,8:10 PM,4h 55m, 04/10/2003 ,524910, N461TC , IAD03LA055 
20030623X00929 ,  , United States ,Taiwan Province of China,1:30 PM,8:10 PM,6h 40m, 04/10/2003 ,487882, N3364G , LAX03LA165 
20030508X00635 ,  , United States ,Taiwan Province of China,1:50 PM,8:10 PM,6h 20m, 04/10/2003 ,509116, N482SR , MIA03LA114 
20030505X00619 , Instructional , United States ,Taiwan Province of China,11:05 AM,5:15 PM,6h 10m, 04/10/2003 ,487845, N1055L , CHI03LA166 
20030506X00621 , Ferry , United States ,Taiwan Province of China,8:00 AM,5:15 PM,9h 15m, 04/10/2003 ,486911, N3744F , SEA03FA092 
20030513X00648 , Aerial Observation , Mexico ,Taiwan Province of China,11:00 AM,8:30 PM,9h 30m, 04/10/2003 ,518052, N4948P , LAX03FAMS3 
20030516X00680 , Personal , United States ,Taiwan Province of China,9:00 AM,8:30 PM,11h 30m, 04/09/2003 ,497661, N3250B , FTW03LA162 
20030513X00645 ,  , United States ,Taiwan Province of China,8:00 PM,9:20 AM,13h 20m, 04/09/2003 ,508746, N4191D , NYC03LA116 
20030506X00622 , Business , United States ,Taiwan Province of China,7:00 AM,8:30 PM,13h 30m, 04/09/2003 ,495315, N442FA , CHI03FA138 
20030430X00600 , Aerial Application , United States ,Taiwan Province of China,12:00 PM,8:10 PM,8h 10m, 04/08/2003 ,510169, N8301M , DEN03FA087 
20030501X00605 , Aerial Application , United States ,Taiwan Province of China,7:00 AM,8:10 PM,13h 10m, 04/08/2003 ,497716, N104EA , FTW03LA159 
20030502X00614 , Flight Test , United States ,Taiwan Province of China,1:00 PM,8:30 PM,7h 30m, 04/08/2003 ,510225, N3459T , LAX03FA162 
20030512X00640 , Instructional , United States ,Taiwan Province of China,10:00 AM,8:30 PM,10h 30m, 04/08/2003 ,490120, N1611B , SEA03LA088 
20030602X00750 ,  , United States ,Tajikistan,8:00 AM,8:30 PM,12h 30m, 04/08/2003 ,501123, N172MG , DEN03LA085 
20030430X00596 , Business , United States ,Tajikistan,1:20 PM,8:10 PM,6h 50m, 04/08/2003 ,506903, N123SD , FTW03MA160 
20030430X00597 ,  , United States ,Tajikistan,7:30 AM,5:15 PM,9h 45m, 04/07/2003 ,485721, N108GD , CHI03LA146 
20030430X00598 , Personal , United States ,Tajikistan,7:00 AM,5:15 PM,10h 15m, 04/07/2003 ,497872, N61480 , DEN03LA088 
20030430X00599 , Personal , United States ,Tajikistan,1:05 PM,2:30 PM,1h 25m, 04/07/2003 ,527538, N1831L , MIA03LA112 
20030514X00658 , Instructional , United States ,Tajikistan,5:40 PM,7:05 PM,1h 25m, 04/07/2003 ,491493, N6147B , DEN03LA086 
20030505X00620 , Personal , United States ,Tajikistan,9:05 AM,10:30 AM,1h 25m, 04/07/2003 ,527042, N707BS , MIA03LA111 
20030507X00624 ,  , United States ,Tajikistan,11:25 AM,12:50 PM,1h 25m, 04/07/2003 ,496826, N252DD , LAX03LA179 
20030501X00606 , Instructional , United States ,Tajikistan,5:25 PM,6:50 PM,1h 25m, 04/07/2003 ,526925, N463SH , CHI03LA134 
20030430X00601 , Personal , United States ,Tajikistan,9:20 AM,10:45 AM,1h 25m, 04/07/2003 ,515577, N2237D , FTW03LA171 
20030430X00595 , Other Work Use , United States ,Tajikistan,8:30 AM,9:55 AM,1h 25m, 04/07/2003 ,524535, N5803A , MIA03IA110 
20030501X00602 , Instructional , United States ,Tajikistan,4:15 PM,5:40 PM,1h 25m, 04/07/2003 ,501650, N170BP , LAX03FA161 
20030502X00609 , Public Aircraft , Colombia ,Tajikistan,6:50 AM,8:15 AM,1h 25m, 04/07/2003 ,509480, N3318E , DEN03LA084 
20030618X00895 , Personal , United States ,Tajikistan,1:20 PM,2:45 PM,1h 25m, 04/06/2003 ,513044, N45137 , LAX03LA160 
20030430X00594 , Personal , United States ,Tajikistan,4:00 PM,8:05 PM,4h 5m, 04/06/2003 ,517448, N6492E , NYC03FA113 
20030507X00625 ,  , United States ,Tanzania,6:30 AM,1:25 PM,6h 55m, 04/06/2003 ,526037, N676SW , NYC03LA114A 
20030512X00639 , Personal , United States ,Tanzania,8:30 AM,4:35 PM,8h 5m, 04/05/2003 ,499784, N4448Y , NYC03LA114B 
20030507X00628 , Aerial Application , United States ,Tanzania,8:30 AM,5:30 PM,9h 0m, 04/05/2003 ,522398, N191PS , LAX03LA159 
20030502X00616 , Personal , United States ,Tanzania,8:30 AM,7:20 PM,10h 50m, 04/05/2003 ,519229, N987M , LAX03LA158 
20030512X00641 , Flight Test , United States ,Tanzania,6:30 AM,5:30 PM,11h 0m, 04/05/2003 ,503718, N4396T , CHI03LA132 
20030515X00671 , Other Work Use , United States ,Tanzania,8:30 AM,8:05 PM,11h 35m, 04/05/2003 ,497981, N810MH , NYC03LA112 
20030428X00579 ,  , United States ,Tanzania,6:30 AM,7:20 PM,12h 50m, 04/05/2003 ,522598, N617EV , DEN03LA083 
20030428X00580 , Instructional , United States ,Tanzania,6:30 AM,8:05 PM,13h 35m, 04/05/2003 ,520956, N55307 , LAX03LA167 
20030428X00583 , Personal , United States ,Tanzania,9:00 PM,8:50 AM,11h 50m, 04/05/2003 ,487106, N444CB , FTW03TA156 
20030502X00612 , Personal , United States ,Tanzania,9:00 PM,10:55 AM,13h 55m, 04/04/2003 ,508816, N947DM , NYC03LA109 
20030429X00590 , Personal , United States ,Tanzania,9:00 PM,12:10 PM,15h 10m, 04/04/2003 ,522894, N435M , SEA03LA084 
20030430X00593 , Aerial Application , United States ,Tanzania,5:00 PM,8:05 PM,3h 5m, 04/04/2003 ,512635, N274ER , SEA03LA085 
20030428X00585 , Personal , United States ,Tanzania,4:00 PM,7:20 PM,3h 20m, 04/04/2003 ,496400, N9610W , CHI03LA130 
20030507X00629 , Instructional , United States ,Tanzania,3:00 PM,8:05 PM,5h 5m, 04/04/2003 ,487218, N439MA , CHI03LA131 
20030507X00630 , Personal , United States ,Thailand,10:00 AM,4:35 PM,6h 35m, 04/04/2003 ,507125, N46110 , CHI03LA133 
20030507X00627 , Air Race/Show , United States ,Thailand,10:00 AM,5:30 PM,7h 30m, 04/04/2003 ,516969, N120AB , FTW03LA158 
20030515X00665 , Personal , United States ,Thailand,10:00 AM,7:20 PM,9h 20m, 04/03/2003 ,487259, N9198C , NYC03LA111 
20030509X00636 , Personal , United States ,Thailand,10:00 AM,8:05 PM,10h 5m, 04/03/2003 ,488390, N84859 , LAX03LA157 
20030506X00623 , Personal , United States ,Thailand,6:30 AM,8:50 AM,2h 20m, 04/02/2003 ,491521, N3656R , FTW03LA157 
20030514X00654 , Business , United States ,Thailand,3:00 PM,5:30 PM,2h 30m, 04/02/2003 ,523331, N31495 , CHI03LA129 
20030501X00603 , Personal , United States ,Thailand,8:30 AM,12:10 PM,3h 40m, 04/02/2003 ,527171, N5248E , FTW03LA154 
20030429X00591 , Flight Test , United States ,Thailand,3:00 PM,7:20 PM,4h 20m, 04/02/2003 ,497120, N38PC , LAX03LA155 
20030515X00669 , Personal , United States ,Thailand,6:30 AM,12:10 PM,5h 40m, 04/01/2003 ,497992, N284BA , LAX03LA154 
20030502X00615 ,  , United States ,Thailand,7:30 AM,1:25 PM,5h 55m, 04/01/2003 ,503191, None , LAX03LA153 
20030425X00574 , Personal , United States ,Thailand,8:00 AM,4:35 PM,8h 35m, 04/01/2003 ,514528, N209LS , LAX03LA152 
20030425X00572 , Personal , United States ,Thailand,8:00 AM,5:30 PM,9h 30m, 04/01/2003 ,486189, N9592U , SEA03LA083 
20030424X00558 , Aerial Application , United States ,Thailand,8:00 AM,7:20 PM,11h 20m, 04/01/2003 ,526327, N7716K , ATL03LA095 
20030424X00562 , Personal , United States ,Thailand,8:00 AM,8:05 PM,12h 5m, 04/01/2003 ,514605, N41535 , DEN03LA081 
20030423X00553 , Personal , United States ,Thailand,6:00 AM,12:25 PM,6h 25m, 04/01/2003 ,485924, N131AB , DEN03TA082 
20030425X00569 , Personal , United States ,Togo,9:00 PM,9:40 AM,12h 40m, 03/31/2003 ,508465, N3038P , CHI03LA136 
20030428X00577 , Personal , United States ,Togo,7:00 PM,8:50 AM,13h 50m, 03/31/2003 ,500306, N2PR , ATL03LA094 
20030501X00608 , Business , United States ,Togo,6:00 AM,3:25 PM,9h 25m, 03/31/2003 ,513627, N9192X , FTW03LA155 
20030426X00575 , Other Work Use , United States ,Togo,6:00 PM,8:50 AM,14h 50m, 03/31/2003 ,498219, N2813Z , CHI03LA128 
20030505X00618 , Flight Test , United States ,Togo,8:25 PM,9:50 PM,1h 25m, 03/31/2003 ,513941, N42RF , FTW03LA152 
20030507X00631 , Business , United States ,Togo,5:00 PM,7:20 PM,2h 20m, 03/31/2003 ,510948, N11764 , SEA03LA087 
20030507X00626 , Personal , United States ,Togo,5:30 PM,8:05 PM,2h 35m, 03/31/2003 ,511613, N9151R , ANC03LA050 
20030522X00717 , Instructional , United States ,Togo,6:30 AM,9:40 AM,3h 10m, 03/30/2003 ,506626, N6895Z , ANC03LA049 
20030424X00559 , Personal , United States ,Togo,10:00 AM,1:25 PM,3h 25m, 03/30/2003 ,488455, N555BH , SEA03LA086 
20030424X00561 , Personal , United States ,Trinidad and Tobago,8:30 AM,1:25 PM,4h 55m, 03/30/2003 ,491846, N4830B , NYC03LA108 
20030501X00604 , Instructional , United States ,Trinidad and Tobago,7:00 AM,1:25 PM,6h 25m, 03/30/2003 ,497183, N881CP , FTW03LA151 
20030422X00548 , Personal , United States ,Trinidad and Tobago,12:00 PM,7:20 PM,7h 20m, 03/30/2003 ,514949, N381MC , FTW03LA153 
20030422X00541 , Personal , United States ,Trinidad and Tobago,12:00 PM,8:05 PM,8h 5m, 03/30/2003 ,512276, N3627B , NYC03LA106 
20030422X00543 , Personal , United States ,Trinidad and Tobago,7:30 AM,4:35 PM,9h 5m, 03/29/2003 ,501620, N18R , MIA03LA109 
20030421X00536 , Personal , United States ,Tunisia,7:00 AM,4:35 PM,9h 35m, 03/29/2003 ,516153, N701SE , FTW03LA150 
20030425X00565 , Personal , United States ,Tunisia,7:30 AM,5:30 PM,10h 0m, 03/29/2003 ,499230, N5049Q , LAX03LA151 
20030425X00570 , Instructional , United Kingdom ,Tunisia,7:00 AM,5:30 PM,10h 30m, 03/29/2003 ,503773, N30GC , CHI03LA126 
20030425X00567 , Business , United States ,Tunisia,7:30 AM,7:20 PM,11h 50m, 03/28/2003 ,494137, N831SD , CHI03LA127 
20030425X00568 , Personal , United States ,Tunisia,7:00 AM,7:20 PM,12h 20m, 03/28/2003 ,491261, N3257B , SEA03LA082 
20030529X00739 , Personal , United States ,Tunisia,7:30 AM,8:05 PM,12h 35m, 03/28/2003 ,488564, C-GNSR , SEA03LA081 
20030514X00653 , Unknown , United States ,Tunisia,7:00 AM,8:05 PM,13h 5m, 03/28/2003 ,487104, N7208B , NYC03LA107 
20030428X00582 , Personal , United States ,Tunisia,5:30 PM,8:50 AM,15h 20m, 03/27/2003 ,507779, N723EP , LAX03WA156 
20030428X00588 , Personal , United States ,Tunisia,8:00 AM,12:10 PM,4h 10m, 03/27/2003 ,504285, N5555R , NYC03LA110 
20030425X00563 , Positioning , United States ,Tunisia,8:00 AM,1:25 PM,5h 25m, 03/27/2003 ,522054, N6ZT , FTW03LA161 
20030422X00542 , Personal , United States ,Tunisia,8:00 PM,8:50 AM,12h 50m, 03/27/2003 ,524283, N8356C , ATL03LA093 
20030421X00540 , Personal , United States ,Tunisia,7:00 PM,9:40 AM,14h 40m, 03/27/2003 ,514288, N46009 , CHI03LA124 
20030418X00532 , Personal , United States ,Turkey,8:00 PM,10:55 AM,14h 55m, 03/27/2003 ,516876, N601AG , CHI03LA135 
20030421X00533 , Public Aircraft , United States ,Turkey,6:00 PM,9:40 AM,15h 40m, 03/27/2003 ,487985, N89120 , ATL03LA096 
20030428X00586 , Flight Test , United States ,Turkey,2:00 PM,4:35 PM,2h 35m, 03/27/2003 ,516725, N980JH , CHI03LA125 
20030509X00638 , Personal , United States ,Turkey,7:00 AM,9:40 AM,2h 40m, 03/27/2003 ,525103, N27S , ATL03LA092 
20030814X01328 , Instructional , United States ,Turkey,12:00 PM,4:35 PM,4h 35m, 03/27/2003 ,513155, N457EZ , MIA03CA108 
20030423X00557 , Personal , United States ,Turkey,7:30 AM,12:10 PM,4h 40m, 03/26/2003 ,526070, N8353L , FTW03CA146 
20030421X00539 ,  , United States ,Turkey,7:00 AM,12:10 PM,5h 10m, 03/26/2003 ,520311, N3189Z , ATL03LA087 
20030418X00528 , Personal , United States ,Turkey,11:00 AM,7:15 PM,8h 15m, 03/26/2003 ,500459, N712j , LAX03TA150 
20030502X00610 , Personal , United States ,Turkey,9:00 AM,7:15 PM,10h 15m, 03/26/2003 ,498491, N58MB , NYC03LA105 
20030421X00538 , Personal , United States ,Turkey,2:00 PM,5:30 PM,3h 30m, 03/26/2003 ,494260, N81800 , IAD03FA053 
20030428X00587 , Personal , United States ,Turkey,2:00 PM,7:20 PM,5h 20m, 03/25/2003 ,493762, N232PM , FTW03FA148 
20030428X00589 , Personal , United States ,Turkey,12:00 PM,5:30 PM,5h 30m, 03/25/2003 ,497537, N880UP , NYC03LA103 
20030428X00584 , Personal , United States ,Turkey,7:00 AM,5:10 PM,10h 10m, 03/24/2003 ,514273, N42KK , MIA03LA115 
20030416X00520 , Personal , United States ,Turkey,2:00 PM,7:15 PM,5h 15m, 03/24/2003 ,520073, N4635F , CHI03LA123 
20030416X00521 ,  , United States ,Turkey,3:00 PM,7:15 PM,4h 15m, 03/24/2003 ,519031, N289DT , DEN03TA079 
20030414X00503 , Instructional , United States ,Turkmenistan,7:10 AM,8:20 AM,1h 10m, 03/24/2003 ,510380, N634WB , SEA03LA079 
20030423X00552 , Flight Test , Japan ,Turkmenistan,7:20 AM,8:30 AM,1h 10m, 03/24/2003 ,510352, N4091H , FTW03LA149 
20030416X00517 , Ferry , United States ,Turkmenistan,2:20 PM,3:30 PM,1h 10m, 03/23/2003 ,528111, N5733W , MIA03CA107 
20030418X00530 , Personal , United States ,Turkmenistan,1:00 PM,2:10 PM,1h 10m, 03/23/2003 ,496559, N5912Q , MIA03CA106 
20030513X00650 , Personal , United States ,Turkmenistan,8:20 AM,9:30 AM,1h 10m, 03/23/2003 ,493397, N32984 , NYC03LA102 
20030416X00514 , Personal , United States ,Turkmenistan,7:30 AM,7:55 PM,12h 25m, 03/23/2003 ,489012, N2161Y , SEA03LA080 
20030507X00632 , Personal , United States ,Turkmenistan,7:00 AM,10:50 AM,3h 50m, 03/23/2003 ,488299, N4153M , ATL03IA090 
20030424X00560 , Instructional , United States ,Turkmenistan,8:00 AM,1:30 PM,5h 30m, 03/23/2003 ,520589, N309PA , SEA03LA078 
20030423X00555 , Personal , United States ,Turkmenistan,12:00 PM,7:55 PM,7h 55m, 03/23/2003 ,519440, N923PA , DEN03LA078 
20030417X00527 , Instructional , United States ,Turkmenistan,11:00 AM,7:55 PM,8h 55m, 03/23/2003 ,519264, N64994 , NYC03LA101 
20030416X00518 , Personal , United States ,Uganda,8:00 AM,7:55 PM,11h 55m, 03/23/2003 ,505260, N46361 , FTW03LA147 
20030416X00519 , Other Work Use , United States ,Uganda,10:00 AM,1:30 PM,3h 30m, 03/23/2003 ,499648, N77LU , NYC03LA104 
20030415X00511 , Instructional , United States ,Uganda,9:00 AM,1:30 PM,4h 30m, 03/23/2003 ,528018, N2736P , CHI03LA122 
20030415X00512 , Instructional , United States ,Uganda,2:00 PM,7:55 PM,5h 55m, 03/23/2003 ,498068, N800CC , FTW03FA145 
20030415X00508 , Instructional , United States ,Uganda,10:00 AM,6:15 PM,8h 15m, 03/22/2003 ,505844, N556CP , LAX03LA148 
20030415X00510 , Personal , United States ,Uganda,8:30 AM,6:15 PM,9h 45m, 03/22/2003 ,509715, N185MH , MIA03LA104 
20030418X00529 , Personal , United States ,Uganda,7:00 PM,9:15 AM,14h 15m, 03/22/2003 ,513950, N919UW , NYC03FA095 
20030421X00537 , Air Race/Show , United States ,Uganda,8:30 PM,9:15 AM,12h 45m, 03/22/2003 ,500873, N21101 , NYC03LA097 
20030422X00549 , Unknown , Germany ,Uganda,6:00 PM,9:10 AM,15h 10m, 03/22/2003 ,515088, N717SB , ATL03FA089 
20030414X00494 , Personal , United States ,Uganda,8:00 AM,6:15 PM,10h 15m, 03/21/2003 ,506726, N8251M , CHI03LA118 
20030411X00491 , Instructional , United States ,Uganda,3:00 PM,7:55 PM,4h 55m, 03/21/2003 ,492270, N4366R , ATL03LA091 
20030416X00523 , Instructional , United States ,Uganda,8:00 PM,9:15 AM,13h 15m, 03/21/2003 ,498297, N27175 , NYC03LA099 
20030415X00506 , Personal , United States ,Uganda,8:20 AM,9:30 AM,1h 10m, 03/21/2003 ,508526, N697MC , CHI03LA121 
20030421X00534 , Instructional , United States ,Uganda,6:30 AM,9:10 AM,2h 40m, 03/21/2003 ,519619, N5050B , NYC03LA096 
20030416X00522 , Personal , United States ,Uganda,12:00 PM,6:15 PM,6h 15m, 03/20/2003 ,512685, N8155C , NYC03GA094 
20030416X00524 , Personal , United States ,Ukraine,7:30 AM,6:15 PM,10h 45m, 03/20/2003 ,520145, N2099K , LAX03FA147 
20030423X00554 , Positioning , United States ,Ukraine,7:00 AM,6:15 PM,11h 15m, 03/20/2003 ,524499, N3971X , NYC03LA098 
20030428X00581 , Public Aircraft , United States ,Ukraine,2:00 PM,6:15 PM,4h 15m, 03/19/2003 ,522536, N36LB , ANC03LA048 
20030426X00576 ,  , United States ,Ukraine,6:00 AM,10:50 AM,4h 50m, 03/19/2003 ,520747, N5181A , FTW03LA143 
20030415X00509 ,  , Czech Republic ,Ukraine,6:00 AM,3:10 PM,9h 10m, 03/19/2003 ,500576, N16SF , ATL03LA086 
20030416X00515 ,  , Dominican Republic ,Ukraine,8:00 PM,9:10 AM,13h 10m, 03/19/2003 ,527801, N702BW , MIA03CA103 
20030415X00513 , Other Work Use , United States ,Ukraine,6:00 AM,9:15 AM,3h 15m, 03/18/2003 ,495026, N412KK , LAX03LA146 
20030416X00516 , Personal , United States ,Ukraine,2:00 PM,6:15 PM,4h 15m, 03/18/2003 ,521055, N195LS , LAX03GA145 
20030414X00501 ,  , United States ,Ukraine,3:20 PM,4:30 PM,1h 10m, 03/18/2003 ,487396, N6791J , ATL03LA088 
20030414X00497 , Positioning , United States ,Ukraine,2:00 PM,7:55 PM,5h 55m, 03/18/2003 ,514509, N94320 , SEA03LA075 
20030414X00498 , Personal , United States ,Ukraine,7:00 AM,10:50 AM,3h 50m, 03/17/2003 ,500908, N744RG , FTW03LA142 
20030410X00469 , Personal , United States ,Ukraine,11:00 AM,3:10 PM,4h 10m, 03/16/2003 ,504558, N1422E , FTW03LA141 
20030421X00535 , Personal , United States ,Ukraine,9:00 AM,3:10 PM,6h 10m, 03/16/2003 ,521024, N5859L , NYC03LA093 
20030418X00531 , Instructional , United States ,Ukraine,7:00 AM,3:10 PM,8h 10m, 03/16/2003 ,510161, N7188S , IAD03LA052 
20030423X00551 , Personal , United States ,United Arab Emirates,10:00 AM,5:00 PM,7h 0m, 03/16/2003 ,489398, N1602A , MIA03LA101 
20030417X00525 ,  , United States ,United Arab Emirates,6:30 AM,10:50 AM,4h 20m, 03/16/2003 ,499325, N327ND , SEA03LA070 
20030410X00471 ,  , United States ,United Arab Emirates,10:00 AM,3:10 PM,5h 10m, 03/16/2003 ,497193, N3236P , SEA03LA073 
20030410X00475 , Personal , United States ,United Arab Emirates,8:30 AM,3:10 PM,6h 40m, 03/16/2003 ,501194, N52730 , SEA03LA074 
20030410X00479 , Personal , United States ,United Arab Emirates,8:00 AM,3:10 PM,7h 10m, 03/15/2003 ,490270, N61AC , NYC03LA090 
20030408X00462 , Personal , United States ,United Arab Emirates,11:00 AM,6:15 PM,7h 15m, 03/15/2003 ,519144, N43450 , NYC03LA091 
20030408X00463 , Instructional , United States ,United Arab Emirates,11:00 AM,7:55 PM,8h 55m, 03/15/2003 ,516815, N4672M , CHI03LA115 
20030414X00499 , Personal , United States ,United Arab Emirates,9:00 AM,7:55 PM,10h 55m, 03/15/2003 ,512173, N80997 , MIA03LA099 
20030411X00489 , Personal , United States ,United Arab Emirates,7:00 AM,7:55 PM,12h 55m, 03/15/2003 ,517222, N223Z , SEA03LA071 
20030411X00481 , Ferry , United States ,United Arab Emirates,11:00 AM,6:15 PM,7h 15m, 03/15/2003 ,486798, N6628N , MIA03LA100 
20030411X00482 , Personal , United States ,United Arab Emirates,11:00 AM,6:15 PM,7h 15m, 03/15/2003 ,521659, N757DP , NYC03LA092 
20030501X00607 , Instructional , United States ,United Arab Emirates,10:00 AM,3:10 PM,5h 10m, 03/15/2003 ,499340, N1UU , ATL03LA084 
20030411X00488 , Personal , United States ,United Arab Emirates,8:30 AM,3:10 PM,6h 40m, 03/14/2003 ,489776, N5104K , LAX03LA196 
20030414X00502 , Personal , United States ,United Kingdom,8:00 AM,3:10 PM,7h 10m, 03/14/2003 ,506035, N5323D , SEA03LA072 
20030425X00566 ,  , United States ,United Kingdom,1:00 PM,6:15 PM,5h 15m, 03/14/2003 ,498316, N172GH , CHI03LA116 
