FlightNumber,accm_txn_complete_time
20030521X00708 ,5/19/2022 0:00
20030522X00714 ,5/14/2022 0:00
20030520X00692 ,5/15/2022 0:00
20030520X00694 ,5/16/2022 0:00
20030520X00702 ,5/17/2022 0:00
20030519X00687 ,5/18/2022 0:00
20030519X00688 ,5/19/2022 0:00
20030519X00689 ,5/14/2022 0:00
20030516X00681 ,5/15/2022 0:00
20030602X00749 ,5/16/2022 0:00
20030520X00703 ,5/17/2022 0:00
20030710X01051 ,5/18/2022 0:00
20030529X00741 ,5/19/2022 0:00
20030516X00673 ,5/14/2022 0:00
20030516X00683 ,5/15/2022 0:00
20030528X00736 ,5/16/2022 0:00
20030522X00720 ,5/17/2022 0:00
20030516X00682 ,5/18/2022 0:00
20030516X00675 ,5/19/2022 0:00
20030520X00693 ,5/14/2022 0:00
20030512X00642 ,5/15/2022 0:00
20030516X00674 ,5/16/2022 0:00
20030515X00670 ,5/17/2022 0:00
20030515X00667 ,5/18/2022 0:00
20030528X00738 ,5/19/2022 0:00
20030519X00686 ,5/14/2022 0:00
20030529X00742 ,5/15/2022 0:00
20030610X00832 ,5/16/2022 0:00
20030516X00684 ,5/17/2022 0:00
20030515X00672 ,5/18/2022 0:00
20030514X00664 ,5/19/2022 0:00
20030516X00679 ,5/14/2022 0:00
20030513X00646 ,5/15/2022 0:00
20030513X00647 ,5/16/2022 0:00
20030515X00668 ,5/17/2022 0:00
20030521X00711 ,5/18/2022 0:00
20030516X00677 ,5/19/2022 0:00
20030512X00643 ,5/14/2022 0:00
20030513X00651 ,5/15/2022 0:00
20030514X00656 ,5/16/2022 0:00
20030519X00685 ,5/17/2022 0:00
20030612X00865 ,5/18/2022 0:00
20030514X00660 ,5/19/2022 0:00
20030514X00663 ,5/14/2022 0:00
20030513X00644 ,5/15/2022 0:00
20030513X00649 ,5/16/2022 0:00
20030514X00661 ,5/17/2022 0:00
20030514X00662 ,5/18/2022 0:00
20030516X00678 ,5/19/2022 0:00
20030507X00633 ,5/14/2022 0:00
20030516X00676 ,5/15/2022 0:00
20030515X00666 ,5/16/2022 0:00
20030514X00659 ,5/17/2022 0:00
20030514X00657 ,5/18/2022 0:00
20030514X00655 ,5/19/2022 0:00
20030513X00652 ,5/14/2022 0:00
20030623X00929 ,5/15/2022 0:00
20030508X00635 ,5/16/2022 0:00
20030505X00619 ,5/17/2022 0:00
20030506X00621 ,5/18/2022 0:00
20030513X00648 ,5/19/2022 0:00
20030516X00680 ,5/14/2022 0:00
20030513X00645 ,5/15/2022 0:00
20030506X00622 ,5/16/2022 0:00
20030430X00600 ,5/17/2022 0:00
20030501X00605 ,5/18/2022 0:00
20030502X00614 ,5/19/2022 0:00
20030512X00640 ,5/14/2022 0:00
20030602X00750 ,5/15/2022 0:00
20030430X00596 ,5/16/2022 0:00
20030430X00597 ,5/17/2022 0:00
20030430X00598 ,5/18/2022 0:00
20030430X00599 ,5/19/2022 0:00
20030514X00658 ,5/14/2022 0:00
20030505X00620 ,5/15/2022 0:00
20030507X00624 ,5/16/2022 0:00
20030501X00606 ,5/17/2022 0:00
20030430X00601 ,5/18/2022 0:00
20030430X00595 ,5/19/2022 0:00
20030501X00602 ,5/14/2022 0:00
20030502X00609 ,5/15/2022 0:00
20030618X00895 ,5/16/2022 0:00
20030430X00594 ,5/17/2022 0:00
20030507X00625 ,5/18/2022 0:00
20030512X00639 ,5/19/2022 0:00
20030507X00628 ,5/14/2022 0:00
20030502X00616 ,5/15/2022 0:00
20030512X00641 ,5/16/2022 0:00
20030515X00671 ,5/17/2022 0:00
20030428X00579 ,5/18/2022 0:00
20030428X00580 ,5/19/2022 0:00
20030428X00583 ,5/14/2022 0:00
20030502X00612 ,5/15/2022 0:00
20030429X00590 ,5/16/2022 0:00
20030430X00593 ,5/17/2022 0:00
20030428X00585 ,5/18/2022 0:00
20030507X00629 ,5/19/2022 0:00
20030507X00630 ,5/14/2022 0:00
20030507X00627 ,5/15/2022 0:00
20030515X00665 ,5/16/2022 0:00
20030509X00636 ,5/17/2022 0:00
20030506X00623 ,5/18/2022 0:00
20030514X00654 ,5/19/2022 0:00
20030501X00603 ,5/14/2022 0:00
20030429X00591 ,5/15/2022 0:00
20030515X00669 ,5/16/2022 0:00
20030502X00615 ,5/17/2022 0:00
20030425X00574 ,5/18/2022 0:00
20030425X00572 ,5/19/2022 0:00
20030424X00558 ,5/14/2022 0:00
20030424X00562 ,5/15/2022 0:00
20030423X00553 ,5/16/2022 0:00
20030425X00569 ,5/17/2022 0:00
20030428X00577 ,5/18/2022 0:00
20030501X00608 ,5/19/2022 0:00
20030426X00575 ,5/14/2022 0:00
20030505X00618 ,5/15/2022 0:00
20030507X00631 ,5/16/2022 0:00
20030507X00626 ,5/17/2022 0:00
20030522X00717 ,5/18/2022 0:00
20030424X00559 ,5/19/2022 0:00
20030424X00561 ,5/14/2022 0:00
20030501X00604 ,5/15/2022 0:00
20030422X00548 ,5/16/2022 0:00
20030422X00541 ,5/17/2022 0:00
20030422X00543 ,5/18/2022 0:00
20030421X00536 ,5/19/2022 0:00
20030425X00565 ,5/14/2022 0:00
20030425X00570 ,5/15/2022 0:00
20030425X00567 ,5/16/2022 0:00
20030425X00568 ,5/17/2022 0:00
20030529X00739 ,5/18/2022 0:00
20030514X00653 ,5/19/2022 0:00
20030428X00582 ,5/14/2022 0:00
20030428X00588 ,5/15/2022 0:00
20030425X00563 ,5/16/2022 0:00
20030422X00542 ,5/17/2022 0:00
20030421X00540 ,5/18/2022 0:00
20030418X00532 ,5/19/2022 0:00
20030421X00533 ,5/14/2022 0:00
20030428X00586 ,5/15/2022 0:00
20030509X00638 ,5/16/2022 0:00
20030814X01328 ,5/17/2022 0:00
20030423X00557 ,5/18/2022 0:00
20030421X00539 ,5/19/2022 0:00
20030418X00528 ,5/14/2022 0:00
20030502X00610 ,5/15/2022 0:00
20030421X00538 ,5/16/2022 0:00
20030428X00587 ,5/17/2022 0:00
20030428X00589 ,5/18/2022 0:00
20030428X00584 ,5/19/2022 0:00
20030416X00520 ,5/14/2022 0:00
20030416X00521 ,5/15/2022 0:00
20030414X00503 ,5/16/2022 0:00
20030423X00552 ,5/17/2022 0:00
20030416X00517 ,5/18/2022 0:00
20030418X00530 ,5/19/2022 0:00
20030513X00650 ,5/14/2022 0:00
20030416X00514 ,5/15/2022 0:00
20030507X00632 ,5/16/2022 0:00
20030424X00560 ,5/17/2022 0:00
20030423X00555 ,5/18/2022 0:00
20030417X00527 ,5/19/2022 0:00
20030416X00518 ,5/14/2022 0:00
20030416X00519 ,5/15/2022 0:00
20030415X00511 ,5/16/2022 0:00
20030415X00512 ,5/17/2022 0:00
20030415X00508 ,5/18/2022 0:00
20030415X00510 ,5/19/2022 0:00
20030418X00529 ,5/14/2022 0:00
20030421X00537 ,5/15/2022 0:00
20030422X00549 ,5/16/2022 0:00
20030414X00494 ,5/17/2022 0:00
20030411X00491 ,5/18/2022 0:00
20030416X00523 ,5/19/2022 0:00
20030415X00506 ,5/14/2022 0:00
20030421X00534 ,5/15/2022 0:00
20030416X00522 ,5/16/2022 0:00
20030416X00524 ,5/17/2022 0:00
20030423X00554 ,5/18/2022 0:00
20030428X00581 ,5/19/2022 0:00
20030426X00576 ,5/14/2022 0:00
20030415X00509 ,5/15/2022 0:00
20030416X00515 ,5/16/2022 0:00
20030415X00513 ,5/17/2022 0:00
20030416X00516 ,5/18/2022 0:00
20030414X00501 ,5/19/2022 0:00
20030414X00497 ,5/14/2022 0:00
20030414X00498 ,5/15/2022 0:00
20030410X00469 ,5/16/2022 0:00
20030421X00535 ,5/17/2022 0:00
20030418X00531 ,5/18/2022 0:00
20030423X00551 ,5/19/2022 0:00
20030417X00525 ,5/14/2022 0:00
20030410X00471 ,5/15/2022 0:00
20030410X00475 ,5/16/2022 0:00
20030410X00479 ,5/17/2022 0:00
20030408X00462 ,5/18/2022 0:00
20030408X00463 ,5/19/2022 0:00
20030414X00499 ,5/14/2022 0:00
20030411X00489 ,5/15/2022 0:00
20030411X00481 ,5/16/2022 0:00
20030411X00482 ,5/17/2022 0:00
20030501X00607 ,5/18/2022 0:00
20030411X00488 ,5/19/2022 0:00
20030414X00502 ,5/14/2022 0:00
20030425X00566 ,5/15/2022 0:00
20030414X00496 ,5/16/2022 0:00
20030414X00500 ,5/17/2022 0:00
20030411X00487 ,5/18/2022 0:00
20030408X00457 ,5/19/2022 0:00
20030409X00467 ,5/14/2022 0:00
20030409X00468 ,5/15/2022 0:00
20030408X00452 ,5/16/2022 0:00
20030422X00545 ,5/17/2022 0:00
20030422X00546 ,5/18/2022 0:00
20030410X00470 ,5/19/2022 0:00
20030410X00476 ,5/14/2022 0:00
20030409X00466 ,5/15/2022 0:00
20030411X00490 ,5/16/2022 0:00
20030415X00505 ,5/17/2022 0:00
20030407X00447 ,5/18/2022 0:00
20030410X00477 ,5/19/2022 0:00
20030407X00445 ,5/14/2022 0:00
20030410X00472 ,5/15/2022 0:00
20030409X00465 ,5/16/2022 0:00
20030408X00461 ,5/17/2022 0:00
20030408X00451 ,5/18/2022 0:00
20030410X00478 ,5/19/2022 0:00
20030410X00480 ,5/14/2022 0:00
20030407X00448 ,5/15/2022 0:00
20030408X00449 ,5/16/2022 0:00
20030403X00433 ,5/17/2022 0:00
20030410X00474 ,5/18/2022 0:00
20030407X00443 ,5/19/2022 0:00
20030408X00458 ,5/14/2022 0:00
20030404X00439 ,5/15/2022 0:00
20030417X00526 ,5/16/2022 0:00
20030408X00456 ,5/17/2022 0:00
20030414X00504 ,5/18/2022 0:00
20030411X00485 ,5/19/2022 0:00
20030403X00425 ,5/14/2022 0:00
20030408X00460 ,5/15/2022 0:00
20030404X00440 ,5/16/2022 0:00
20030403X00434 ,5/17/2022 0:00
20030403X00435 ,5/18/2022 0:00
20030404X00436 ,5/19/2022 0:00
20030402X00422 ,5/14/2022 0:00
20030404X00442 ,5/15/2022 0:00
20030408X00450 ,5/16/2022 0:00
20030403X00426 ,5/17/2022 0:00
20030415X00507 ,5/18/2022 0:00
20030404X00441 ,5/19/2022 0:00
20030404X00437 ,5/14/2022 0:00
20030402X00423 ,5/15/2022 0:00
20030709X01046 ,5/16/2022 0:00
20030402X00421 ,5/17/2022 0:00
20030401X00418 ,5/18/2022 0:00
20030401X00419 ,5/19/2022 0:00
20030404X00438 ,5/14/2022 0:00
20030411X00486 ,5/15/2022 0:00
20030414X00493 ,5/16/2022 0:00
20030502X00613 ,5/17/2022 0:00
20030522X00713 ,5/18/2022 0:00
20030407X00444 ,5/19/2022 0:00
20030730X01222 ,5/14/2022 0:00
20030429X00592 ,5/15/2022 0:00
20030409X00464 ,5/16/2022 0:00
20030407X00446 ,5/17/2022 0:00
20030328X00410 ,5/18/2022 0:00
20030403X00427 ,5/19/2022 0:00
20030403X00430 ,5/14/2022 0:00
20030328X00411 ,5/15/2022 0:00
20030327X00406 ,5/16/2022 0:00
20030326X00398 ,5/17/2022 0:00
20030505X00617 ,5/18/2022 0:00
20030403X00428 ,5/19/2022 0:00
20030403X00431 ,5/14/2022 0:00
20030403X00429 ,5/15/2022 0:00
20030326X00399 ,5/16/2022 0:00
20030327X00402 ,5/17/2022 0:00
20030325X00377 ,5/18/2022 0:00
20030325X00378 ,5/19/2022 0:00
20030325X00383 ,5/14/2022 0:00
20030325X00387 ,5/15/2022 0:00
20030326X00390 ,5/16/2022 0:00
20030326X00392 ,5/17/2022 0:00
20030326X00395 ,5/18/2022 0:00
20030422X00547 ,5/19/2022 0:00
20030408X00454 ,5/14/2022 0:00
20030326X00396 ,5/15/2022 0:00
20030326X00397 ,5/16/2022 0:00
20030326X00391 ,5/17/2022 0:00
20030327X00401 ,5/18/2022 0:00
20030331X00416 ,5/19/2022 0:00
20030326X00389 ,5/14/2022 0:00
20030326X00394 ,5/15/2022 0:00
20030402X00420 ,5/16/2022 0:00
20030331X00417 ,5/17/2022 0:00
20030325X00386 ,5/18/2022 0:00
20030324X00369 ,5/19/2022 0:00
20030328X00412 ,5/14/2022 0:00
20030320X00360 ,5/15/2022 0:00
20030324X00370 ,5/16/2022 0:00
20030325X00384 ,5/17/2022 0:00
20030324X00367 ,5/18/2022 0:00
20030410X00473 ,5/19/2022 0:00
20030324X00375 ,5/14/2022 0:00
20030325X00382 ,5/15/2022 0:00
20030408X00459 ,5/16/2022 0:00
20030320X00361 ,5/17/2022 0:00
20030319X00356 ,5/18/2022 0:00
20030425X00571 ,5/19/2022 0:00
20030422X00544 ,5/14/2022 0:00
20030325X00376 ,5/15/2022 0:00
20030324X00373 ,5/16/2022 0:00
20030329X00413 ,5/17/2022 0:00
20030327X00404 ,5/18/2022 0:00
20030327X00400 ,5/19/2022 0:00
20030320X00363 ,5/14/2022 0:00
20030320X00362 ,5/15/2022 0:00
20030320X00357 ,5/16/2022 0:00
20030321X00366 ,5/17/2022 0:00
20030331X00414 ,5/18/2022 0:00
20030324X00372 ,5/19/2022 0:00
20030325X00379 ,5/14/2022 0:00
20030325X00385 ,5/15/2022 0:00
20030403X00432 ,5/16/2022 0:00
20030325X00380 ,5/17/2022 0:00
20030324X00371 ,5/18/2022 0:00
20030327X00405 ,5/19/2022 0:00
20030320X00358 ,5/14/2022 0:00
20030320X00364 ,5/15/2022 0:00
20030609X00821 ,5/16/2022 0:00
20030317X00344 ,5/17/2022 0:00
20030317X00352 ,5/18/2022 0:00
20030325X00381 ,5/19/2022 0:00
20030324X00374 ,5/14/2022 0:00
20030324X00368 ,5/15/2022 0:00
20040528X00699 ,5/16/2022 0:00
20040528X00698 ,5/17/2022 0:00
20030313X00324 ,5/18/2022 0:00
20030317X00348 ,5/19/2022 0:00
20071218X01966 ,5/14/2022 0:00
20030315X00339 ,5/15/2022 0:00
20030314X00329 ,5/16/2022 0:00
20030317X00343 ,5/17/2022 0:00
20030313X00326 ,5/18/2022 0:00
20030313X00328 ,5/19/2022 0:00
20030314X00333 ,5/14/2022 0:00
20030328X00408 ,5/15/2022 0:00
20030310X00304 ,5/16/2022 0:00
20030318X00354 ,5/17/2022 0:00
20030414X00492 ,5/18/2022 0:00
20030317X00349 ,5/19/2022 0:00
20030317X00346 ,5/14/2022 0:00
20030314X00332 ,5/15/2022 0:00
20030328X00409 ,5/16/2022 0:00
20030331X00415 ,5/17/2022 0:00
20030327X00403 ,5/18/2022 0:00
20030314X00335 ,5/19/2022 0:00
20030314X00336 ,5/14/2022 0:00
20030314X00330 ,5/15/2022 0:00
20030312X00318 ,5/16/2022 0:00
20030312X00322 ,5/17/2022 0:00
20030313X00327 ,5/18/2022 0:00
20030313X00325 ,5/19/2022 0:00
20030314X00334 ,5/14/2022 0:00
20030314X00331 ,5/15/2022 0:00
20030317X00347 ,5/16/2022 0:00
20030315X00340 ,5/17/2022 0:00
20030310X00307 ,5/18/2022 0:00
20030310X00302 ,5/19/2022 0:00
20030310X00303 ,5/14/2022 0:00
20030402X00424 ,5/15/2022 0:00
20030306X00297 ,5/16/2022 0:00
20030314X00337 ,5/17/2022 0:00
20030314X00338 ,5/18/2022 0:00
20030311X00315 ,5/19/2022 0:00
20030317X00345 ,5/14/2022 0:00
20030317X00351 ,5/15/2022 0:00
20030305X00288 ,5/16/2022 0:00
20030310X00311 ,5/17/2022 0:00
20030321X00365 ,5/18/2022 0:00
20030306X00294 ,5/19/2022 0:00
20030315X00341 ,5/14/2022 0:00
20030306X00292 ,5/15/2022 0:00
20030320X00359 ,5/16/2022 0:00
20030307X00298 ,5/17/2022 0:00
20030307X00301 ,5/18/2022 0:00
20030310X00305 ,5/19/2022 0:00
20030307X00300 ,5/14/2022 0:00
20030310X00310 ,5/15/2022 0:00
20030312X00317 ,5/16/2022 0:00
20030304X00277 ,5/17/2022 0:00
20030304X00279 ,5/18/2022 0:00
20030317X00353 ,5/19/2022 0:00
20030305X00291 ,5/14/2022 0:00
20080506X00607 ,5/15/2022 0:00
20030306X00295 ,5/16/2022 0:00
20030304X00280 ,5/17/2022 0:00
20030305X00286 ,5/18/2022 0:00
20030312X00321 ,5/19/2022 0:00
20030306X00296 ,5/14/2022 0:00
20030408X00455 ,5/15/2022 0:00
20030425X00573 ,5/16/2022 0:00
20030311X00316 ,5/17/2022 0:00
20030303X00272 ,5/18/2022 0:00
20030310X00308 ,5/19/2022 0:00
20030411X00483 ,5/14/2022 0:00
20030408X00453 ,5/15/2022 0:00
20030228X00271 ,5/16/2022 0:00
20030304X00282 ,5/17/2022 0:00
20030305X00283 ,5/18/2022 0:00
20030304X00276 ,5/19/2022 0:00
20030307X00299 ,5/14/2022 0:00
20030227X00264 ,5/15/2022 0:00
20030227X00267 ,5/16/2022 0:00
20030312X00319 ,5/17/2022 0:00
20030303X00273 ,5/18/2022 0:00
20030310X00309 ,5/19/2022 0:00
20030225X00260 ,5/14/2022 0:00
20030227X00265 ,5/15/2022 0:00
20030224X00253 ,5/16/2022 0:00
20030310X00313 ,5/17/2022 0:00
20030315X00342 ,5/18/2022 0:00
20030306X00293 ,5/19/2022 0:00
20030318X00355 ,5/14/2022 0:00
20030310X00312 ,5/15/2022 0:00
20030303X00275 ,5/16/2022 0:00
20030304X00281 ,5/17/2022 0:00
20030224X00254 ,5/18/2022 0:00
20030221X00251 ,5/19/2022 0:00
20030225X00259 ,5/14/2022 0:00
20030305X00285 ,5/15/2022 0:00
20030303X00274 ,5/16/2022 0:00
20030224X00255 ,5/17/2022 0:00
20030219X00235 ,5/18/2022 0:00
20030219X00237 ,5/19/2022 0:00
20030220X00240 ,5/14/2022 0:00
20030221X00246 ,5/15/2022 0:00
20030225X00258 ,5/16/2022 0:00
20030218X00231 ,5/17/2022 0:00
20030226X00261 ,5/18/2022 0:00
20030227X00263 ,5/19/2022 0:00
20030221X00247 ,5/14/2022 0:00
20030220X00242 ,5/15/2022 0:00
20030220X00243 ,5/16/2022 0:00
20030304X00278 ,5/17/2022 0:00
20030305X00287 ,5/18/2022 0:00
20030310X00314 ,5/19/2022 0:00
20030312X00320 ,5/14/2022 0:00
20030221X00244 ,5/15/2022 0:00
20030220X00241 ,5/16/2022 0:00
20030219X00239 ,5/17/2022 0:00
20030221X00250 ,5/18/2022 0:00
20030224X00252 ,5/19/2022 0:00
20030221X00245 ,5/14/2022 0:00
20090512X15548 ,5/15/2022 0:00
20090526X02836 ,5/16/2022 0:00
20030214X00218 ,5/17/2022 0:00
20030219X00238 ,5/18/2022 0:00
20030221X00248 ,5/19/2022 0:00
20030218X00232 ,5/14/2022 0:00
20090512X15534 ,5/15/2022 0:00
20030214X00224 ,5/16/2022 0:00
20030214X00219 ,5/17/2022 0:00
20030214X00220 ,5/18/2022 0:00
20030213X00214 ,5/19/2022 0:00
20031008X01681 ,5/14/2022 0:00
20030215X00225 ,5/15/2022 0:00
20030212X00206 ,5/16/2022 0:00
20030214X00223 ,5/17/2022 0:00
20030218X00230 ,5/18/2022 0:00
20030219X00234 ,5/19/2022 0:00
20030211X00197 ,5/14/2022 0:00
20030213X00215 ,5/15/2022 0:00
20030212X00208 ,5/16/2022 0:00
20030212X00209 ,5/17/2022 0:00
20030214X00221 ,5/18/2022 0:00
20030211X00195 ,5/19/2022 0:00
20030211X00196 ,5/14/2022 0:00
20030215X00226 ,5/15/2022 0:00
20030219X00236 ,5/16/2022 0:00
20030214X00222 ,5/17/2022 0:00
20030228X00268 ,5/18/2022 0:00
20030219X00233 ,5/19/2022 0:00
20030210X00191 ,5/14/2022 0:00
20030211X00199 ,5/15/2022 0:00
20030212X00201 ,5/16/2022 0:00
20030212X00204 ,5/17/2022 0:00
20030212X00205 ,5/18/2022 0:00
20030212X00202 ,5/19/2022 0:00
20030207X00180 ,5/14/2022 0:00
20030207X00181 ,5/15/2022 0:00
20030207X00178 ,5/16/2022 0:00
20030313X00323 ,5/17/2022 0:00
20030207X00189 ,5/18/2022 0:00
20030227X00266 ,5/19/2022 0:00
20030204X00148 ,5/14/2022 0:00
20030203X00146 ,5/15/2022 0:00
20030204X00147 ,5/16/2022 0:00
20030207X00182 ,5/17/2022 0:00
20030207X00183 ,5/18/2022 0:00
20030205X00168 ,5/19/2022 0:00
20030205X00169 ,5/14/2022 0:00
20030206X00172 ,5/15/2022 0:00
20030212X00203 ,5/16/2022 0:00
20030305X00289 ,5/17/2022 0:00
20030213X00216 ,5/18/2022 0:00
20030204X00161 ,5/19/2022 0:00
20030205X00162 ,5/14/2022 0:00
20030207X00184 ,5/15/2022 0:00
20030206X00171 ,5/16/2022 0:00
20030207X00185 ,5/17/2022 0:00
20030204X00158 ,5/18/2022 0:00
20030203X00144 ,5/19/2022 0:00
20030310X00306 ,5/14/2022 0:00
20030131X00135 ,5/15/2022 0:00
20030131X00136 ,5/16/2022 0:00
20030204X00159 ,5/17/2022 0:00
20030204X00160 ,5/18/2022 0:00
20030206X00170 ,5/19/2022 0:00
20030212X00200 ,5/14/2022 0:00
20030205X00163 ,5/15/2022 0:00
20030207X00186 ,5/16/2022 0:00
20030130X00127 ,5/17/2022 0:00
20030130X00133 ,5/18/2022 0:00
20030305X00284 ,5/19/2022 0:00
20030207X00177 ,5/14/2022 0:00
20030204X00153 ,5/15/2022 0:00
20030128X00119 ,5/16/2022 0:00
20030130X00132 ,5/17/2022 0:00
20030130X00128 ,5/18/2022 0:00
20030207X00187 ,5/19/2022 0:00
20030206X00174 ,5/14/2022 0:00
20030203X00145 ,5/15/2022 0:00
20030129X00124 ,5/16/2022 0:00
20030129X00125 ,5/17/2022 0:00
20030130X00131 ,5/18/2022 0:00
20030215X00227 ,5/19/2022 0:00
20030127X00114 ,5/14/2022 0:00
20030212X00207 ,5/15/2022 0:00
20030128X00118 ,5/16/2022 0:00
20030206X00175 ,5/17/2022 0:00
20030206X00176 ,5/18/2022 0:00
20030205X00165 ,5/19/2022 0:00
20030123X00091 ,5/14/2022 0:00
20030127X00110 ,5/15/2022 0:00
20030128X00117 ,5/16/2022 0:00
20030124X00101 ,5/17/2022 0:00
20030124X00100 ,5/18/2022 0:00
20030127X00109 ,5/19/2022 0:00
20030129X00123 ,5/14/2022 0:00
20030123X00098 ,5/15/2022 0:00
20030123X00096 ,5/16/2022 0:00
20030127X00116 ,5/17/2022 0:00
20030203X00143 ,5/18/2022 0:00
20030124X00103 ,5/19/2022 0:00
20030124X00104 ,5/14/2022 0:00
20030122X00087 ,5/15/2022 0:00
20030123X00090 ,5/16/2022 0:00
20030205X00167 ,5/17/2022 0:00
20030210X00190 ,5/18/2022 0:00
20030122X00088 ,5/19/2022 0:00
20030127X00113 ,5/14/2022 0:00
20030213X00217 ,5/15/2022 0:00
20030123X00094 ,5/16/2022 0:00
20030130X00129 ,5/17/2022 0:00
20030117X00083 ,5/18/2022 0:00
20030124X00102 ,5/19/2022 0:00
20030124X00106 ,5/14/2022 0:00
20030122X00086 ,5/15/2022 0:00
20030124X00105 ,5/16/2022 0:00
20030127X00112 ,5/17/2022 0:00
20030204X00152 ,5/18/2022 0:00
20030124X00108 ,5/19/2022 0:00
20030115X00068 ,5/14/2022 0:00
20030207X00179 ,5/15/2022 0:00
20030116X00076 ,5/16/2022 0:00
20030123X00095 ,5/17/2022 0:00
20030127X00115 ,5/18/2022 0:00
20030124X00099 ,5/19/2022 0:00
20030114X00064 ,5/14/2022 0:00
20030211X00194 ,5/15/2022 0:00
20030114X00059 ,5/16/2022 0:00
20030127X00111 ,5/17/2022 0:00
20030203X00141 ,5/18/2022 0:00
20030124X00107 ,5/19/2022 0:00
20030116X00075 ,5/14/2022 0:00
20030115X00069 ,5/15/2022 0:00
20030115X00072 ,5/16/2022 0:00
20030211X00198 ,5/17/2022 0:00
20030114X00061 ,5/18/2022 0:00
20030325X00388 ,5/19/2022 0:00
20030115X00066 ,5/14/2022 0:00
20030113X00057 ,5/15/2022 0:00
20030116X00077 ,5/16/2022 0:00
20030117X00084 ,5/17/2022 0:00
20030117X00079 ,5/18/2022 0:00
20030121X00085 ,5/19/2022 0:00
20030123X00092 ,5/14/2022 0:00
20030114X00063 ,5/15/2022 0:00
20030812X01314 ,5/16/2022 0:00
20030909X01496 ,5/17/2022 0:00
20030110X00050 ,5/18/2022 0:00
20030110X00049 ,5/19/2022 0:00
20030110X00054 ,5/14/2022 0:00
20030110X00055 ,5/15/2022 0:00
20030114X00060 ,5/16/2022 0:00
20030109X00041 ,5/17/2022 0:00
20030110X00048 ,5/18/2022 0:00
20030123X00093 ,5/19/2022 0:00
20030205X00166 ,5/14/2022 0:00
20030117X00080 ,5/15/2022 0:00
20030115X00071 ,5/16/2022 0:00
20030210X00192 ,5/17/2022 0:00
20030116X00073 ,5/18/2022 0:00
20030110X00052 ,5/19/2022 0:00
20030110X00045 ,5/14/2022 0:00
20030109X00039 ,5/15/2022 0:00
20030114X00065 ,5/16/2022 0:00
20030115X00070 ,5/17/2022 0:00
20030116X00078 ,5/18/2022 0:00
20030204X00149 ,5/19/2022 0:00
20030107X00033 ,5/14/2022 0:00
20030110X00047 ,5/15/2022 0:00
20030110X00051 ,5/16/2022 0:00
20030228X00269 ,5/17/2022 0:00
20030110X00043 ,5/18/2022 0:00
20030108X00036 ,5/19/2022 0:00
20030109X00037 ,5/14/2022 0:00
20030109X00038 ,5/15/2022 0:00
20030123X00097 ,5/16/2022 0:00
20030110X00042 ,5/17/2022 0:00
20030106X00017 ,5/18/2022 0:00
20030106X00023 ,5/19/2022 0:00
20030110X00046 ,5/14/2022 0:00
20030107X00031 ,5/15/2022 0:00
20030110X00044 ,5/16/2022 0:00
20030108X00035 ,5/17/2022 0:00
20030110X00053 ,5/18/2022 0:00
20030102X00002 ,5/19/2022 0:00
20030107X00029 ,5/14/2022 0:00
20030106X00014 ,5/15/2022 0:00
20030106X00015 ,5/16/2022 0:00
20030218X00229 ,5/17/2022 0:00
20030203X00142 ,5/18/2022 0:00
20030103X00008 ,5/19/2022 0:00
20030107X00024 ,5/14/2022 0:00
20030107X00026 ,5/15/2022 0:00
20030107X00025 ,5/16/2022 0:00
20030103X00009 ,5/17/2022 0:00
20030103X00005 ,5/18/2022 0:00
20030103X00003 ,5/19/2022 0:00
20030103X00004 ,5/14/2022 0:00
20030508X00634 ,5/15/2022 0:00
20030206X00173 ,5/16/2022 0:00
20030102X00001 ,5/17/2022 0:00
20030107X00028 ,5/18/2022 0:00
20030106X00019 ,5/19/2022 0:00
20030106X00016 ,5/14/2022 0:00
20030213X00210 ,5/15/2022 0:00
20030103X00007 ,5/16/2022 0:00
20021226X05636 ,5/17/2022 0:00
20030114X00062 ,5/18/2022 0:00
20030109X00040 ,5/19/2022 0:00
20021231X05648 ,5/14/2022 0:00
20030305X00290 ,5/15/2022 0:00
20030103X00010 ,5/16/2022 0:00
20030115X00067 ,5/17/2022 0:00
20030130X00134 ,5/18/2022 0:00
20030210X00193 ,5/19/2022 0:00
20030103X00006 ,5/14/2022 0:00
20021226X05634 ,5/15/2022 0:00
20030103X00011 ,5/16/2022 0:00
20030130X00130 ,5/17/2022 0:00
20030106X00013 ,5/18/2022 0:00
20030106X00020 ,5/19/2022 0:00
20021226X05633 ,5/14/2022 0:00
20021230X05645 ,5/15/2022 0:00
20021227X05639 ,5/16/2022 0:00
20030129X00126 ,5/17/2022 0:00
20021224X05632 ,5/18/2022 0:00
20030117X00081 ,5/19/2022 0:00
20021231X05646 ,5/14/2022 0:00
20021220X05624 ,5/15/2022 0:00
20021223X05626 ,5/16/2022 0:00
20030113X00056 ,5/17/2022 0:00
20021223X05628 ,5/18/2022 0:00
20021220X05621 ,5/19/2022 0:00
20030131X00137 ,5/14/2022 0:00
20030702X01011 ,5/15/2022 0:00
20021220X05625 ,5/16/2022 0:00
20021226X05637 ,5/17/2022 0:00
20021226X05638 ,5/18/2022 0:00
20021218X05616 ,5/19/2022 0:00
20030107X00027 ,5/14/2022 0:00
20021217X05612 ,5/15/2022 0:00
